address,spread1_vacant,spread2_vacant,spread3_vacant,spread4_vacant,spread5_vacant,spread1_permit,spread2_permit,spread3_permit,spread4_permit,spread5_permit,spread1_transfer,spread2_transfer,spread3_transfer,spread4_transfer,spread5_transfer,neighborhood,lat,lon,geometry
4858 D ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1162269163714,40.0234768846503,"c(-75.1162269163714, 40.0234768846503)"
302 E ELEANOR ST,0.04,0.06,0.09,0.14,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1198417263398,40.0231277979476,"c(-75.1198417263398, 40.0231277979476)"
4918 C ST,0.04,0.06,0.1,0.14,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.11783640175,40.0243620497287,"c(-75.11783640175, 40.0243620497287)"
4529 TAMPA ST,0.05,0.08,0.12,0.17,0.25,0.11,0.16,0.22,0.31,0.4,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1148495131188,40.0176181669626,"c(-75.1148495131188, 40.0176181669626)"
235 W MENTOR ST,0.05,0.07,0.11,0.17,0.24,0.09,0.13,0.18,0.25,0.34,0.3,0.33,0.37,0.4,0.44,Feltonville,-75.129177602912,40.0232403783121,"c(-75.129177602912, 40.0232403783121)"
332 E ROOSEVELT BLVD,0.06,0.1,0.15,0.21,0.3,0.09,0.13,0.19,0.26,0.35,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1181839586636,40.025838036881,"c(-75.1181839586636, 40.025838036881)"
450 E WYOMING AVE,0.04,0.06,0.09,0.14,0.2,0.18,0.25,0.34,0.44,0.54,0.34,0.37,0.41,0.44,0.48,Feltonville,-75.1166995628316,40.0204082629637,"c(-75.1166995628316, 40.0204082629637)"
4648 REACH ST,0.06,0.09,0.14,0.21,0.29,0.1,0.14,0.2,0.27,0.36,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1114655163691,40.019418230793,"c(-75.1114655163691, 40.019418230793)"
441 W RAYMOND ST,0.07,0.11,0.16,0.23,0.33,0.07,0.1,0.14,0.2,0.27,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.13333080261,40.0207940558992,"c(-75.13333080261, 40.0207940558992)"
4954 BINGHAM ST,0.04,0.06,0.09,0.14,0.2,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1136612399078,40.0246177880995,"c(-75.1136612399078, 40.0246177880995)"
4822 GRANSBACK ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1155061143114,40.0225942734735,"c(-75.1155061143114, 40.0225942734735)"
4715 N FRONT ST,0.05,0.07,0.11,0.17,0.24,0.15,0.21,0.29,0.38,0.49,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1240191833278,40.0220372956035,"c(-75.1240191833278, 40.0220372956035)"
5026 D ST,0.04,0.07,0.1,0.15,0.22,0.11,0.16,0.22,0.3,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1160170358951,40.0256849788128,"c(-75.1160170358951, 40.0256849788128)"
4814 A ST,0.04,0.06,0.09,0.13,0.19,0.11,0.15,0.21,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1222504056144,40.0233466452875,"c(-75.1222504056144, 40.0233466452875)"
403 W RAYMOND ST,0.05,0.07,0.11,0.16,0.23,0.08,0.12,0.17,0.24,0.33,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.13223752732,40.0206484745068,"c(-75.13223752732, 40.0206484745068)"
603 E ANNSBURY ST,0.03,0.05,0.08,0.12,0.18,0.14,0.2,0.27,0.36,0.46,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1131423160734,40.0176239831744,"c(-75.1131423160734, 40.0176239831744)"
